en,pt-BR
Bonfire,Fogueira
Create Bonfire,Criar Fogueira
Create a bonfire that burns creatures within [1].,Crie uma fogueira que queima criaturas dentro de [1].
Bonfire,Fogueira
Burn nearby entities for [1].,Queime entidades próximas por [1].
%%% EMPTY,"Desculpe, não há texto para traduzir."
Bonfire,Fogueira
Takes [1] upon approaching the bonfire and for ending its turn near it.<br><br>Removed upon leaving the area.,Sofre [1] ao se aproximar da fogueira e ao terminar seu turno perto dela.<br><br>Removido ao sair da área.
Summon Red Dragon,Invocar Dragão Vermelho
"The red dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Red"">Fire Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Red"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""BURNING"">Burn</LSTag> your foes.","O espírito do dragão vermelho pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Aterrorizante</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Red"">Sopro de Fogo</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Red"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""BURNING"">Queimar</LSTag> seus inimigos."
Summon Draconic Spirit,Invocar Espírito Dracônico
"Call forth the spirit of a powerful chromatic dragon to assist you. While within [1] you gain <LSTag Tooltip=""Resistant"">Resistance</LSTag> to the dragon's primary element.","Chame o espírito de um poderoso dragão cromático para ajudá-lo. Enquanto estiver dentro de [1], você ganha <LSTag Tooltip=""Resistant"">Resistência</LSTag> ao elemento primário do dragão."
Red Draconic Spirit,Espírito Dracônico Vermelho
Fly,Voe
Beat your draconic wings and take flight.,Bata suas asas dracônicas e decole.
Rend,Renda
Frost Fingers,Dedos de Gelo
Freezing cold air blasts from your fingertips.,Um ar gelado e congelante sai de suas pontas dos dedos.
Fire Breath,Sopro de Fogo
Spew forth a cone of fire.,Projete um cone de fogo.
Fire Breath,Sopro de Fogo
Spew forth a cone of fire.,Projete um cone de fogo.
Frightful Presence,Presença Aterrorizante
"Exude terror, instilling <LSTag Type=""Status"" Tooltip=""FEARED"">Fear</LSTag> in your foes.","Exale terror, instilando <LSTag Type=""Status"" Tooltip=""FEARED"">Medo</LSTag> em seus inimigos."
Graceful Dragon,Dragão Gracioso
Dragon Disguise,Disfarce de Dragão
Fight in Dragonform,Lute em Forma de Dragão
"When enabled, the disguised dragon will retake its draconic form during combat.<br><br>At the end of combat, it will then disguise itself again.","Quando ativado, o dragão disfarçado retomará sua forma dracônica durante o combate.<br><br>No final do combate, ele se disfarçará novamente."
Humanform,Forma Humana
Fight in Dragonform,Lute em Forma de Dragão
Will transform back into a dragon at the start of combat.,Se transformará de volta em um dragão no início do combate.
The dragon refuses to move except by flying.,O dragão se recusa a se mover exceto voando.
Disguise,Disfarce
Will disguise itself at the end of combat.,Irá se disfarçar ao final do combate.
"The dragon will only follow your party when it is disguised. Unless disabled, the dragon will revert to its draconic form at the start of combat.","O dragão só seguirá seu grupo quando estiver disfarçado. A menos que seja desativado, o dragão reverterá para sua forma dracônica no início do combate."
"The dragon can only move by flying. It can disguise itself to walk normally with your party. During combat, it will break its disguise and fight in its draconic form.","O dragão só pode se mover voando. Ele pode se disfarçar para andar normalmente com seu grupo. Durante o combate, ele quebrará seu disfarce e lutará em sua forma dracônica."
Summon Blue Dragon,Invocar Dragão Azul
Call forth a Red Dragon spirit.,Chame um espírito de Dragão Vermelho.
Shared Resistances: Red Dragon,Resistências Compartilhadas: Dragão Vermelho
"<LSTag Tooltip=""Resistant"">Resistant</LSTag> to [1] damage while within [2] of the dragon.","<LSTag Tooltip=""Resistant"">Resistente</LSTag> a dano de [1] enquanto estiver dentro de [2] do dragão."
Shared Resistances: Red Dragon,Resistências Compartilhadas: Dragão Vermelho
"The summoner of this dragon gains <LSTag Tooltip=""Resistant"">Resistance</LSTag> to [1] damage while within [2].","O invocador deste dragão ganha <LSTag Tooltip=""Resistant"">Resistência</LSTag> a [1] de dano enquanto estiver dentro de [2]."
Summon Dragon Summoner,Invocar Invocador de Dragão
Shared Resistances: Blue Dragon,Resistências Compartilhadas: Dragão Azul
Shared Resistances: Blue Dragon,Resistências Compartilhadas: Dragão Azul
Shared Resistances: Black Dragon,Resistências Compartilhadas: Dragão Negro
Shared Resistances: Black Dragon,Resistências Compartilhadas: Dragão Negro
Shared Resistances: Green Dragon,Resistências Compartilhadas: Dragão Verde
Shared Resistances: Green Dragon,Resistências Compartilhadas: Dragão Verde
Shared Resistances: White Dragon,Resistências Compartilhadas: Dragão Branco
Shared Resistances: White Dragon,Resistências Compartilhadas: Dragão Branco
Blue Draconic Spirit,Espírito Dracônico Azul
Blue Draconic Spirit,Espírito Dracônico Azul
Green Draconic Spirit,Espírito Dracônico Verde
Green Draconic Spirit,Espírito Dracônico Verde
Black Draconic Spirit,Espírito Dracônico Negro
White Draconic Spirit,Espírito Dracônico Branco
Lightning Breath,Sopro Relampejante
Summon Green Dragon,Invocar Dragão Verde
Summon Black Dragon,Invocar Dragão Negro
Summon White Dragon,Invocar Dragão Branco
Poison Breath,Sopro de Veneno
Acid Breath,Sopro Ácido
Frost Breath,Sopro de Gelo
"The blue dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Blue"">Lightning Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Blue"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""SHOCKED"">Shock</LSTag> your foes.","O espírito do dragão azul pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Aterrorizante</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Blue"">Sopro Elétrico</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Blue"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""SHOCKED"">Chocar</LSTag> seus inimigos."
"The green dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Green"">Poison Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Green"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""POISONED"">Poison</LSTag> your foes.","O espírito do dragão verde pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Aterrorizante</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Green"">Sopro de Veneno</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Green"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""POISONED"">Envenenar</LSTag> seus inimigos."
"The black dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Black"">Acid Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Black"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""ACID"">Corrode</LSTag> your foes.","O espírito do dragão negro pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Amedrontadora</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Black"">Sopro Ácido</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Black"">Multiataque</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""ACID"">Corroer</LSTag> seus inimigos."
"The red dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_White"">Frost Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_White"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""CHILLED"">Chill</LSTag> your foes.","O espírito do dragão vermelho pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Aterrorizante</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_White"">Sopro de Gelo</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_White"">Multiataque</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""CHILLED"">Congelar</LSTag> seus inimigos."
"The red dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Red_6"">Fire Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Red_6"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""BURNING"">Burn</LSTag> your foes.","O espírito do dragão vermelho pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Amedrontadora</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Red_6"">Sopro de Fogo</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Red_6"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""BURNING"">Queimar</LSTag> seus inimigos."
"The blue dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Blue_6"">Lightning Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Blue_6"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""SHOCKED"">Shock</LSTag> your foes.","O espírito do dragão azul pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Aterrorizante</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Blue_6"">Sopro Elétrico</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Blue_6"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""SHOCKED"">Chocar</LSTag> seus inimigos."
"The green dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Green_6"">Poison Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Green_6"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""POISONED"">Poison</LSTag> your foes.","O espírito do dragão verde pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Amedrontadora</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Green_6"">Sopro de Veneno</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Green_6"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""POISONED"">Envenenar</LSTag> seus inimigos."
"The black dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Black_6"">Acid Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Black_6"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""ACID"">Corrode</LSTag> your foes.","O espírito do dragão negro pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Amedrontadora</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_Black_6"">Sopro Ácido</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_Black_6"">Multiataque</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""ACID"">Corroer</LSTag> seus inimigos."
"The red dragon spirit can use <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Frightful Presence</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_White_6"">Frost Breath</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_White_6"">Multiattack</LSTag>, and can <LSTag Type=""Status"" Tooltip=""CHILLED"">Chill</LSTag> your foes.","O espírito do dragão vermelho pode usar <LSTag Type=""Spell"" Tooltip=""Shout_FrightfulPresence_SummonDragon"">Presença Amedrontadora</LSTag>, <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_SummonDragon_White_6"">Sopro de Gelo</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_SummonDragon_White_6"">Ataque Múltiplo</LSTag>, e pode <LSTag Type=""Status"" Tooltip=""CHILLED"">Congelar</LSTag> seus inimigos."
Human Female ,Humana Feminina
Disguise Self,Disfarçar-se
Appearance is entirely changed.,A aparência foi completamente alterada.
Disguise,Disfarce
Disguise yourself as a tressym.,Disfarce-se como um tressym.
Disguise Self,Disfarçar-se
Appearance is entirely changed.,A aparência foi completamente alterada.
Disguise Self: Femme Human,Disfarçar-se: Mulher Humana
Disguise yourself as a human with a feminine body type.,Disfarce-se como uma humana com um tipo de corpo feminino.
Disguise Self: Masc Human,Disfarçar-se: Humano Máscara
Disguise yourself as a human with a masculine body type.,Disfarce-se como um humano com um tipo de corpo masculino.
Disguise,Disfarce
Appearance is entirely changed.,A aparência foi completamente alterada.
Disguise: Tressym,Disfarce: Tressym
Disguise yourself as a tressym.,Disfarce-se como um tressym.
Dispel Disguise,Dissipar Disfarce
Dispel your disguise and revert to your original form.,Desfaça sua disfarce e retorne à sua forma original.
Jim's Magic Missile,Míssil Mágico do Jim
"Shoot [1] twisting, whistling, hypoallergenic, gluten-free magical darts, each dealing [2]. They do not always hit their target.","Dispare [1] dardos mágicos torcidos, assobiantes, hipoalergênicos e sem glúten, cada um causando [2]. Eles nem sempre acertam o alvo."
Magic Missile Miss,Míssil Mágico Errou
All missiles miss,Todos os projéteis erram
Jim's Magic Missile,Míssil Mágico do Jim
"Prepare to launch [1] twisting, whistling, hypoallergenic, gluten-free magical darts, each dealing [2].<br><br>You must roll a D20 for each missile and if any of them roll a 1 then all the missiles fizzle and backfire in your face dealing [3].","Prepare-se para lançar [1] dardos mágicos torcidos, assobiantes, hipoalergênicos e sem glúten, cada um causando [2].<br><br>Você deve rolar um d20 para cada projétil e se algum deles rolar um 1, todos os projéteis falham e voltam-se contra você, causando [3]."
Jim's Magic Missile,Míssil Mágico do Jim
Can launch Jim's Magic Missiles.,Pode lançar os Mísseis Mágicos do Jim.
Jim's Magic Fizzle,Magia Borbulhante do Jim
The magic missiles have fizzled and backfired in your face!,Os mísseis mágicos falharam e voltaram-se contra você!
Jim's Critical Missile,Míssil Crítico do Jim
Thunder Step,Passo do Trovão
Teleport yourself and up to 1 adjacent ally to a place you can see. A thunderous boom damages all creatures within [1] of the space you left.,Teleporte a si mesmo e até 1 aliado adjacente para um lugar que você pode ver. Um estrondo trovejante causa dano a todas as criaturas dentro de [1] do espaço que você deixou.
Thunder Step,Passo do Trovão
The ally cannot be larger than medium.,O aliado não pode ser maior que médio.
"A <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> with this spell rolls an extra damage die as well as the normal additional critical dice.","Um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> com este feitiço rola um dado de dano extra, além dos dados críticos adicionais normais."
"A <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> with this spell rolls an extra damage die as well as the normal additional critical dice.","Um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> com este feitiço rola um dado de dano extra, além dos dados críticos adicionais normais."
Infestation 1,Infestação 1
Infestation 2,Infestação 2
Shadow of Moil,Sombra de Moil
"Wreathe your body in shadows that <LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Heavily Obscure</LSTag> you and dim lights within [1].<br><br>You gain <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Radiant damage and any creature that attacks you within [1] takes [2].","Envolva seu corpo em sombras que <LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Severamente Obscurecem</LSTag> você e diminuem as luzes dentro de [1].<br><br>Você ganha <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano Radiante e qualquer criatura que o atacar dentro de [1] sofre [2]."
