en,pt-BR
"[What follows is an excerpt from a speech titled <i>Epistemology of Power: Understanding Knowledge</i> as delivered by the Deathmage Azardon to the graduating initiates of the Dark Rose in 2001 NR.]<br><br>In the annals of esoteric inquiry, the maxim <i>Knowledge is Power</i> assumes a particularly potent resonance when viewed through the lens of necromantic practice. At its core, this proposition beckons an exploration into the intricate interplay between knowledge acquisition and the wielding of influence within hierarchical structures. Within the arcane traditions that govern the interaction between the living and the dead, knowledge transcends conventional epistemological boundaries, invoking a discourse that intertwines metaphysical inquiry with the pragmatic pursuit of dominance over life and death.<br><br>Epistemologically, necromantic knowledge diverges from traditional paradigms, positing that true understanding extends beyond mere intellectual apprehension to encompass a profound communion with spectral entities and esoteric energies. The acquisition of necromantic knowledge hinges upon the adept's capacity to penetrate the veil separating the mortal realm from the realm of the departed, thereby garnering insights that elude conventional forms of empirical inquiry. This epistemic endeavor involves not only the acquisition of occult lore but also the mastery of rituals and incantations that facilitate communication with disembodied spirits, thereby enriching the necromancer's ontological understanding of existence itself.<br><br>Philosophically, the nexus between necromantic knowledge and power manifests through an existentialist prism that emphasizes the transformative potential inherent within the adept's communion with the deceased. Within this framework, necromancy becomes synonymous with agency, affording practitioners the ability to transcend conventional ontological limitations and assert dominion over the boundaries separating life from death. By cultivating a heightened awareness of the ephemeral nature of existence, necromantic practitioners navigate the complexities of mortality with an acute sensitivity to the interplay between vitality and decay.<br><br>[...]<br><br>In summation, the aphorism <i>Knowledge is Power</i> assumes a transformative dimension within the necromantic paradigm to constitute a profound philosophical inquiry into the nature, acquisition, and utilization of knowledge within the complex tapestry of necromantic practice. As such, the necromancer's pursuit of knowledge as power transcends conventional boundaries, inviting continual scholarly inquiry into the esoteric dimensions of existence of which we are at the mercy of the divine and fel.","[O que se segue é um trecho de um discurso intitulado <i>Epistemologia do Poder: Compreendendo o Conhecimento</i>, proferido pelo Morte-Mago Azardon aos iniciantes formandos da Rosa Negra em 2001 NR.]<br><br>Nos anais da investigação esotérica, a máxima <i>Conhecimento é Poder</i> assume uma ressonância particularmente potente quando vista através da lente da prática necromântica. Em sua essência, esta proposição convoca uma exploração da intrincada interação entre a aquisição de conhecimento e o exercício de influência dentro de estruturas hierárquicas. Dentro das tradições arcanas que governam a interação entre os vivos e os mortos, o conhecimento transcende limites epistemológicos convencionais, invocando um discurso que entrelaça a investigação metafísica com a busca pragmática de domínio sobre a vida e a morte.<br><br>Epistemologicamente, o conhecimento necromântico diverge dos paradigmas tradicionais, postulando que a verdadeira compreensão se estende além da mera apreensão intelectual para abranger uma profunda comunhão com entidades espectrais e energias esotéricas. A aquisição do conhecimento necromântico depende da capacidade do adepto de penetrar o véu que separa o reino mortal do reino dos falecidos, obtendo assim percepções que escapam às formas convencionais de investigação empírica. Este esforço epistêmico envolve não apenas a aquisição de saberes ocultos, mas também o domínio de rituais e encantamentos que facilitam a comunicação com espíritos desencarnados, enriquecendo assim a compreensão ontológica do necromante sobre a própria existência.<br><br>Filozoficamente, o nexo entre o conhecimento necromântico e o poder se manifesta através de um prisma existencialista que enfatiza o potencial transformador inerente à comunhão do adepto com os falecidos. Dentro deste arcabouço, a necromancia torna-se sinônimo de agência, conferindo aos praticantes a capacidade de transcender limitações ontológicas convencionais e afirmar domínio sobre as fronteiras que separam a vida da morte. Ao cultivar uma consciência elevada da natureza efêmera da existência, os praticantes necromânticos navegam pelas complexidades da mortalidade com uma sensibilidade aguda para a interação entre vitalidade e decadência.<br><br>[...]<br><br>Em suma, a expressão <i>Conhecimento é Poder</i> assume uma dimensão transformadora dentro do paradigma necromântico, constituindo uma profunda investigação filosófica sobre a natureza, aquisição e utilização do conhecimento dentro da complexa tapeçaria da prática necromântica. Assim, a busca do necromante por conhecimento como poder transcende fronteiras convencionais, convidando a uma contínua investigação acadêmica nas dimensões esotéricas da existência, das quais estamos à mercê do divino e do maligno."
Initiate's Letter,Carta do Iniciante
A letter from a daughter to her mother.,Uma carta de uma filha para sua mãe.
"Mama,<br><br>Greetings from the Dread Citadel! I don't know what I was expecting, but it's a lot cozier than I thought even for new initiates such as I myself. I know it's been a while since I left Baldur's Gate, and I wanted to take the opportunity to write to you and let you know how much I miss everyone. They're planning to send us off to train somewhere uncivilized, so I will not be writing the next a four tendays, but I will try once we return from the wilderness. But please continue to write as letters will still be delivered to the initiates' accomodations at the keep.<br><br>I'm afraid Mama, sometimes I think I made a mistake, but then I think of Papa and it makes my resolve even stronger. The Undying Emperor is promising us so much power, Mama. Power to bring him back so we can be a family again. I will learn as much as I can... I miss him so much...<br><br>Love,<br>Itansha, Initiate of the Dark Arts<br>Order of the Dracolich","Mamãe,<br><br>Saudações da Cidadela do Terror! Não sei o que estava esperando, mas é muito mais aconchegante do que pensei, mesmo para novos iniciados como eu. Sei que faz um tempo desde que deixei Baldur's Gate, e queria aproveitar a oportunidade para escrever para você e dizer o quanto sinto falta de todos. Eles estão planejando nos enviar para treinar em algum lugar não civilizado, então não estarei escrevendo nos próximos quatro dez dias, mas tentarei assim que voltarmos da selva. Mas, por favor, continue escrevendo, pois as cartas ainda serão entregues nas acomodações dos iniciados no castelo.<br><br>Receio, mamãe, às vezes penso que cometi um erro, mas então penso no papai e isso torna minha determinação ainda mais forte. O Imperador Imortal está nos prometendo tanto poder, mamãe. Poder para trazê-lo de volta para que possamos ser uma família novamente. Vou aprender o máximo que puder... Sinto tanto a falta dele...<br><br>Com amor,<br>Itansha, Iniciada das Artes Negras<br>Ordem do Dracolich"
Regretful Letter,Carta de Arrependimento
A letter from a new recruit with the Order of the Dracolich.,Uma carta de um novo recruta da Ordem do Dracolich.
"Demos,<br><br>I fucking hate it here. The walls themselves smell of corpses, I don't know how I'm the only one noticing it. The other initiates don't seem to mind or if they do mind, act like they don't smell it themselves. I am also terrified of laying my eyes on the emperor, Dems. They say there's gonna be a ritual where we chant and worship the dragon in a large cavern below the citadel, but all I know is I'm gonna shit myself if that happens! I don't want no power over life and death, I just want a job. I can't get out of this, I am so scared.<br><br>- L<br><br>[The letter ends with a crude drawing of the initiate prostrate before a skeletal dragon and projectile defecating on the other end.]","Demos,<br><br>Eu odeio estar aqui. As paredes cheiram a cadáveres, não sei como sou o único que está percebendo isso. Os outros iniciantes parecem não se importar ou, se se importam, agem como se não sentissem o cheiro. Também estou aterrorizado de olhar nos olhos do imperador, Dems. Dizem que haverá um ritual onde vamos cantar e adorar o dragão em uma grande caverna abaixo da cidadela, mas tudo que sei é que vou me cagar se isso acontecer! Não quero poder sobre a vida e a morte, só quero um emprego. Não consigo sair disso, estou tão assustado.<br><br>- L<br><br>[A carta termina com um desenho grosseiro do iniciante prostrado diante de um dragão esquelético e projetando fezes do outro lado.]"
Unsent Dispatch,Despacho Não Enviado
An encrypted message bearing the symbol of the Dread Citadel.,"Uma mensagem criptografada com o símbolo da <LSTag Type=""Passive"" Tooltip=""DreadCitadel_LORE_DreadCitadel"">Cidadela do Terror</LSTag>."
"[The missive below was encrypted with a script known only to the deathmages of the Order of the Dracolich. Try as you might, you cannot decipher the text. The message ends with a familiar symbol of the Dread Citadel, a draconic skull, winged and above a black keep.]","[A missiva abaixo foi criptografada com um script conhecido apenas pelos magos da morte da Ordem do Dracolich. Por mais que você tente, não consegue decifrar o texto. A mensagem termina com um símbolo familiar da Cidadela do Terror, um crânio dracônico, alado e acima de uma fortaleza negra.]"
Meditations on Death,Meditações sobre a Morte
A contemplation written in a shaky hand.,Uma contemplação escrita em uma caligrafia trêmula.
"<b>Thanatopsis</b> by William Cullen Bryant<br><br>To him who in the love of Nature holds<br>Communion with her visible forms, she speaks<br>A various language; for his gayer hours<br>She has a voice of gladness, and a smile<br>And eloquence of beauty, and she glides<br>Into his darker musings, with a mild<br>And healing sympathy, that steals away<br>Their sharpness, ere he is aware. When thoughts<br>Of the last bitter hour come like a blight<br>Over thy spirit, and sad images<br>Of the stern agony, and shroud, and pall,<br>And breathless darkness, and the narrow house,<br>Make thee to shudder, and grow sick at heart; -<br>Go forth, under the open sky, and list<br>To Nature's teachings, while from all around -<br>Earth and her waters, and the depths of air -<br>Comes a still voice -<br><br>[...]<br><br>So live, that when thy summons comes to join<br>The innumerable caravan, which moves<br>To that mysterious realm, where each shall take<br>His chamber in the silent halls of death,<br>Thou go not, like the quarry-slave at night,<br>Scourged to his dungeon, but, sustained and soothed<br>By an unfaltering trust, approach thy grave,<br>Like one who wraps the drapery of his couch<br>About him, and lies down to pleasant dreams.","<b>Thanatopsis</b> de William Cullen Bryant<br><br>Para aquele que, no amor pela Natureza, mantém<br>Comunhão com suas formas visíveis, ela fala<br>Uma linguagem variada; pois em suas horas mais alegres<br>Ela tem uma voz de alegria, e um sorriso<br>E uma eloquência de beleza, e ela desliza<br>Para suas reflexões mais sombrias, com uma suave<br>E curativa simpatia, que rouba<br>A sua acidez, antes que ele perceba. Quando pensamentos<br>Da última hora amarga vêm como uma praga<br>Sobre teu espírito, e imagens tristes<br>Da severa agonia, e mortalha, e véu,<br>E escuridão sem fôlego, e a casa estreita,<br>Te fazem estremecer, e ficar doente de coração; -<br>Vá em frente, sob o céu aberto, e ouça<br>Os ensinamentos da Natureza, enquanto de todos os lados -<br>Terra e suas águas, e as profundezas do ar -<br>Vem uma voz suave -<br><br>[...]<br><br>Viva de tal forma que, quando tua convocação chegar para se juntar<br>À inumerável caravana, que se move<br>Para aquele reino misterioso, onde cada um tomará<br>Seu aposento nos silenciosos salões da morte,<br>Tu não vás, como o escravo da presa à noite,<br>Flagelado para seu calabouço, mas, sustentado e confortado<br>Por uma confiança inabalável, aproxime-se de tua sepultura,<br>Como aquele que envolve a draparia de seu leito<br>Ao seu redor, e se deita para sonhos agradáveis."
