en,pt-BR
"You gain <LSTag Type=""Passive"" Tooltip=""Darkvision"">Darkvision</LSTag> up to a range of [1]. The number needed to roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> while attacking is reduced by 2. This effect can stack.","Você ganha <LSTag Type=""Passive"" Tooltip=""Darkvision"">Visão no Escuro</LSTag> até uma distância de [1]. O número necessário para rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> ao atacar é reduzido em 2. Esse efeito pode se acumular."
Strength in Suffering,Força no Sofrimento
"Non-<LSTag Tooltip=""Cantrip"">Cantrip</LSTag> Spells deal an additional [1] damage when the wearer drops to half their <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> or lower.","Feitiços que não são <LSTag Tooltip=""Cantrip"">Cantrip</LSTag> causam [1] de dano adicional quando o portador cai para metade de seus <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag> ou menos."
Rampart Aura,Aura de Muralha
"Exchange stacks of <LSTag Type=""Status"" Tooltip=""MAG_ZOC_FORCE_CONDUIT"">Force Conduit</LSTag> to activate this passive. All creatures with or within this aura have their <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> halved.","Troque pilhas de <LSTag Type=""Status"" Tooltip=""MAG_ZOC_FORCE_CONDUIT"">Conduíte de Força</LSTag> para ativar este passivo. Todas as criaturas com ou dentro desta aura têm sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> reduzida pela metade."
Part the Flesh,Divida a Carne
"Thrust forward with diabolical precision, stymying your target's ability to heal.","Avance com precisão diabólica, dificultando a capacidade de cura do seu alvo."
Rended Flesh,Carne Despedaçada
"Affected creature can't be healed and can't gain <LSTag Tooltip=""TemporaryHitPoints"">Temporary Hit Points</LSTag>.","A criatura afetada não pode ser curada e não pode ganhar <LSTag Tooltip=""TemporaryHitPoints"">Pontos de Vida Temporários</LSTag>."
Undead Scourgeshot,Disparo de Flagelo Morto-vivo
"When used against Undead creatures this weapon has +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and Damage.","Quando usado contra criaturas Mortas-Vivas, esta arma tem um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e Dano."
Redvein Savagery,Savageria da Veia Vermelha
"When you make an attack with <LSTag Tooltip=""Advantage"">Advantage</LSTag>, the target takes an additional [1].","Quando você faz um ataque com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>, o alvo sofre [1] de dano adicional."
Wapira's Blessing,Bênção de Wapira
"When healing another creature, you regain [1].","Ao curar outra criatura, você recupera [1]."
Slippery Slapsticky,Soco Grudento
"When knocked <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>, hostile creatures with an <LSTag Tooltip=""Intelligence"">Intelligence</LSTag> of [2] or more within [1] of you must succeed a Wisdom based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> or become stricken with <LSTag Type=""Status"" Tooltip=""HIDEOUS_LAUGHTER"">Laughter</LSTag>.","Quando derrubados <LSTag Type=""Status"" Tooltip=""PRONE"">Prostrado</LSTag>, criaturas hostis com uma <LSTag Tooltip=""Intelligence"">Inteligência</LSTag> de [2] ou mais dentro de [1] de você devem ter sucesso em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Sabedoria ou se tornarão acometidas por <LSTag Type=""Status"" Tooltip=""HIDEOUS_LAUGHTER"">Riso</LSTag>."
Good Point,Ponto Bom
"You gain a bonus to your Persuasion based <LSTag Tooltip=""SkillCheck"">Skill Checks</LSTag> equal to your <LSTag Tooltip=""AbilityModifier"">Intelligence Modifier</LSTag>.","Você ganha um bônus em suas <LSTag Tooltip=""SkillCheck"">Verificações de Habilidade</LSTag> de Persuasão igual ao seu <LSTag Tooltip=""AbilityModifier"">Modificador de Inteligência</LSTag>."
Mental Debilitation,Debilitação Mental
"When the wearer succeeds a <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> against any foe's spells or actions, that foe gains three stacks of <LSTag Type=""Status"" Tooltip=""MAG_PSYCHIC_MENTAL_FATIGUE"">Mental Fatigue</LSTag>.","Quando o portador tem sucesso em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> contra os feitiços ou ações de qualquer inimigo, esse inimigo ganha três acúmulos de <LSTag Type=""Status"" Tooltip=""MAG_PSYCHIC_MENTAL_FATIGUE"">Fadiga Mental</LSTag>."
Chilling Grace,Graça Gelada
"When the wearer has 50% <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> or less, they gain <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Fire damage.","Quando o portador estiver com 50% ou menos dos <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag>, ele ganha <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de Fogo."
Formless Slaughter,Massacre Sem Forma
Affected creature has a +[1] bonus to Attack and Damage rolls while disguised or shapeshifted.,A criatura afetada tem um bônus de +[1] nas Rolagens de Ataque e Dano enquanto estiver disfarçada ou transformada.
Faceless Masquerade,Máscara Sem Rosto
"You have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Deception and Persuasion based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Você tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Deception"">Enganação</LSTag> e <LSTag Tooltip=""Persuasion"">Persuasão</LSTag> baseados em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Evasive Instinct,Instinto Evasivo
"Gain a +[1] bonus to your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Ganhe um bônus de +[1] na sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Enhanced Armaments,Armas Aprimoradas
"Gain a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and Damage with weapons.","Ganhe um bônus de +[1] nas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano com armas."
Flame of Wrath,Chama da Ira
"Embrace Kereska's Flame to gain <LSTag Tooltip=""Resistant"">Resistance</LSTag> to fire damage. In addition, your fire Spells deal additional fire damage equal to your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Abrace a Chama de Kereska para ganhar <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de fogo. Além disso, seus Feitiços de fogo causam dano adicional de fogo igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
"When you deal damage with a Spell, gain [1] turn of <LSTag Type=""Status"" Tooltip=""MAG_FIRE_HEAT"">Heat</LSTag>. While attuned to Kereska's flame, you can cast <LSTag Type=""Spell"" Tooltip=""Projectile_Fireball"">Fireball</LSTag> and <LSTag Type=""Spell"" Tooltip=""Wall_WallOfFire"">Wall of Fire</LSTag>.","Ao causar dano com um feitiço, ganhe [1] turno de <LSTag Type=""Status"" Tooltip=""MAG_FIRE_HEAT"">Calor</LSTag>. Enquanto estiver sintonizado com a chama de Kereska, você pode lançar <LSTag Type=""Spell"" Tooltip=""Projectile_Fireball"">Bola de Fogo</LSTag> e <LSTag Type=""Spell"" Tooltip=""Wall_WallOfFire"">Muralha de Fogo</LSTag>."
Gripped by Kereska's Flame,Atraído pela Chama de Kereska
"Affected creature is <LSTag Tooltip=""Resistant"">Resistant</LSTag> to Fire damage. Their Fire Spells deal additional Fire damage equal to their <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. When it deals damage with a Spell, it gains [1] stack of <LSTag Type=""Status"" Tooltip=""MAG_FIRE_HEAT"">Heat</LSTag>. While attuned to Kereska's Flame, it can cast <LSTag Type=""Spell"" Tooltip=""Projectile_Fireball"">Fireball</LSTag> and <LSTag Type=""Spell"" Tooltip=""Wall_WallOfFire"">Wall of Fire</LSTag>.","A criatura afetada é <LSTag Tooltip=""Resistant"">Resistente</LSTag> a dano de Fogo. Seus Feitiços de Fogo causam dano adicional de Fogo igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. Ao causar dano com um Feitiço, ela ganha [1] pilha de <LSTag Type=""Status"" Tooltip=""MAG_FIRE_HEAT"">Calor</LSTag>. Enquanto estiver sintonizada com a Chama de Kereska, pode conjurar <LSTag Type=""Spell"" Tooltip=""Projectile_Fireball"">Bola de Fogo</LSTag> e <LSTag Type=""Spell"" Tooltip=""Wall_WallOfFire"">Muralha de Fogo</LSTag>."
Conduit of Kereska's Ice,Conduto do Gelo de Kereska
"Affected creature is <LSTag Tooltip=""Resistant"">Resistant</LSTag> to Cold damage. Their Cold Spells deal additional Cold damage equal to their <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. When it deals damage with a Spell, it inflicts [1] stack of <LSTag Type=""Status"" Tooltip=""MAG_FROST"">Frost</LSTag> upon the target. While attuned to Kereska's Ice, it can cast <LSTag Type=""Spell"" Tooltip=""Zone_ConeOfCold"">Cone of Cold</LSTag> and <LSTag Type=""Spell"" Tooltip=""Target_IceStorm"">Ice Storm</LSTag>.","A criatura afetada é <LSTag Tooltip=""Resistant"">Resistente</LSTag> a dano de Frio. Seus Feitiços de Frio causam dano adicional de Frio igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. Ao causar dano com um Feitiço, ela inflige [1] acúmulo de <LSTag Type=""Status"" Tooltip=""MAG_FROST"">Gelo</LSTag> no alvo. Enquanto sintonizada com o Gelo de Kereska, pode lançar <LSTag Type=""Spell"" Tooltip=""Zone_ConeOfCold"">Cone de Frio</LSTag> e <LSTag Type=""Spell"" Tooltip=""Target_IceStorm"">Tempestade de Gelo</LSTag>."
Crackling with Kereska's Lightning,Crepitante com o Relâmpago de Kereska
"Affected creature has <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Lightning damage. Their lightning Spells deal additional Lightning damage equal to their <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.When it deals damage with a Spell, it gains [1] <LSTag Type=""Status"" Tooltip=""MAG_CHARGED_LIGHTNING"">Lightning Charge</LSTag>. While attuned to Kereska's Lightning, it can cast <LSTag Type=""Spell"" Tooltip=""Projectile_ChainLightning"">Chain Lightning</LSTag> and <LSTag Type=""Spell"" Tooltip=""Zone_LightningBolt"">Lightning Bolt</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de Raio. Seus feitiços de raio causam dano adicional de Raio igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. Quando causa dano com um feitiço, ela ganha [1] <LSTag Type=""Status"" Tooltip=""MAG_CHARGED_LIGHTNING"">Carga de Raio</LSTag>. Enquanto estiver sintonizada com o Raio de Kereska, pode lançar <LSTag Type=""Spell"" Tooltip=""Projectile_ChainLightning"">Raio Cadente</LSTag> e <LSTag Type=""Spell"" Tooltip=""Zone_LightningBolt"">Raio</LSTag>."
Rumbling with Kereska's Thunder,Rumble com o Trovão de Kereska
"Affected creature has <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Thunder damage. Their thunder Spells deal additional thunder damage equal to their <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. When it deals damage with a Spell, it inflicts [1] stack of <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberation</LSTag> upon the target. While attuned to Kereska's Thunder, it can cast <LSTag Type=""Spell"" Tooltip=""Target_Shatter"">Shatter</LSTag> and <LSTag Type=""Spell"" Tooltip=""Shout_DestructiveWave"">Destructive Wave</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de Trovão. Seus feitiços de trovão causam dano adicional de trovão igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. Ao causar dano com um feitiço, inflige [1] pilha de <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberação</LSTag> no alvo. Enquanto sintonizada com o Trovão de Kereska, pode lançar <LSTag Type=""Spell"" Tooltip=""Target_Shatter"">Estilhaçar</LSTag> e <LSTag Type=""Spell"" Tooltip=""Shout_DestructiveWave"">Onda Destrutiva</LSTag>."
Vessel for Kereska's Poison,Vaso para o Veneno de Kereska
"Affected creature has <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Poison damage. Their poison Spells deal additional poison damage equal to their <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. When it deals damage with a Spell, inflict [1] turn of <LSTag Type=""Status"" Tooltip=""POISONED"">Poisoned</LSTag> upon the target. While attuned to Kereska's Poison it can cast <LSTag Type=""Spell"" Tooltip=""Target_Cloudkill"">Cloudkill</LSTag> and <LSTag Type=""Spell"" Tooltip=""Projectile_RayOfSickness"">Ray of Sickness</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de Veneno. Seus feitiços de veneno causam dano adicional de veneno igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. Ao causar dano com um feitiço, inflija [1] turno de <LSTag Type=""Status"" Tooltip=""POISONED"">Envenenado</LSTag> ao alvo. Enquanto estiver sintonizada com o Veneno de Kereska, pode lançar <LSTag Type=""Spell"" Tooltip=""Target_Cloudkill"">Nuvem Mortal</LSTag> e <LSTag Type=""Spell"" Tooltip=""Projectile_RayOfSickness"">Raio de Doença</LSTag>."
Adrip with Kereska's Acid,Adrip com o Ácido de Kereska
"Affected creature has <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Acid damage. Their acid Spells deal additional acid damage equal to their <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. When it deals damage with a Spell, it inflicts [1] turn of <LSTag Type=""Status"" Tooltip=""MAG_ACID_NOXIOUS_FUMES"">Noxious Fumes</LSTag> upon the target. While attuned to Kereska's Acid it can cast <LSTag Type=""Spell"" Tooltip=""Target_MAG_Legendary_Chromatic_HungerOfHadar"">Hunger of Hadar</LSTag> and <LSTag Type=""Spell"" Tooltip=""Projectile_MAG_Legendary_Chromatic_MelfAcidArrow"">Melf's Acid Arrow</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de Ácido. Seus feitiços de ácido causam dano adicional de ácido igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. Quando causa dano com um feitiço, inflige [1] turno de <LSTag Type=""Status"" Tooltip=""MAG_ACID_NOXIOUS_FUMES"">Fumos Nocivos</LSTag> ao alvo. Enquanto sintonizada com o Ácido de Kereska, pode lançar <LSTag Type=""Spell"" Tooltip=""Target_MAG_Legendary_Chromatic_HungerOfHadar"">Fome de Hadar</LSTag> e <LSTag Type=""Spell"" Tooltip=""Projectile_MAG_Legendary_Chromatic_MelfAcidArrow"">Flecha Ácida de Melf</LSTag>."
Illithid Euphoria,Euforia Ilitide
"When you <LSTag Type=""Status"" Tooltip=""CHARMED"">Charm</LSTag> or <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frighten</LSTag> a creature, you gain a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> for three turns.","Quando você <LSTag Type=""Status"" Tooltip=""CHARMED"">Encanta</LSTag> ou <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedronta</LSTag> uma criatura, você ganha um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> por três turnos."
Gleamdancer,Dançarino Radiante
"When this dagger is wielded in the off-hand, the wielder gains a +[1] bonus to <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>.","Quando esta adaga é empunhada na mão secundária, o portador ganha um bônus de +[1] na <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>."
Aegis Palms,"Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em todos os <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> baseados em Destreza."
"When you heal a creature, it gains the effect of <LSTag Type=""Status"" Tooltip=""BLADE_WARD"">Blade Ward</LSTag>.","Ao curar uma criatura, ela ganha o efeito de <LSTag Type=""Status"" Tooltip=""BLADE_WARD"">Blade Ward</LSTag>."
Immolating Gaze,Olhar Imolador
"Sear and potentially <LSTag Type=""Status"" Tooltip=""FEARED"">Terrify</LSTag> a target with nothing but your glower.","Queime e potencialmente <LSTag Type=""Status"" Tooltip=""FEARED"">Terrifique</LSTag> um alvo apenas com seu olhar."
Coldbrim Chill,Frio Cortante
"When the wearer deals damage to another creature, they potentially inflict [1] stack of <LSTag Type=""Status"" Tooltip=""MAG_FROST"">Encrusted with Frost</LSTag>.","Quando o portador causa dano a outra criatura, ele potencialmente inflige [1] pilha de <LSTag Type=""Status"" Tooltip=""MAG_FROST"">Encrusted with Frost</LSTag>."
Draconic Fury,Fúria Dracônica
"Draconic Breath <LSTag Tooltip=""Cantrip"">Cantrips</LSTag> roll their <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Sopro Dracônico <LSTag Tooltip=""Cantrip"">Cantrips</LSTag> realizam suas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Protection from Missiles,Proteção contra Mísseis
"<LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attacks</LSTag> that target the wearer have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> and have their damage reduced by half.","Ataques de Arma à Distância que têm como alvo o portador têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> e seu dano é reduzido pela metade."
Staunch Blessing,Bênção Firme
"When a creature misses the wielder of this shield with an attack, the wielder gains a +[1] bonus to their next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Quando uma criatura erra o portador deste escudo em um ataque, o portador ganha um bônus de +[1] na sua próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Blessing of Authority ,Benção da Autoridade
"Affected creatures has a +[1] bonus to it's next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Criaturas afetadas têm um bônus de +[1] em sua próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
